order_id,customer_id,employee_id,order_date,required_date,shipped_date,ship_via,freight,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country,order_id,product_id,unit_price,quantity,discount,_sdc_extracted_at,_sdc_received_at,_sdc_batched_at,_sdc_deleted_at,_sdc_sequence,_sdc_table_version,_sdc_sync_started_at
10283,LILAS,3,1996-08-16,1996-09-13,1996-08-23,3,84.81,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,10283,15,12.4,20,0,2025-01-31 21:07:00.029834,2025-01-31 21:07:00.882672,2025-01-31 21:07:00.858192,,1738357620883,,1738357620645
10283,LILAS,3,1996-08-16,1996-09-13,1996-08-23,3,84.81,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,10283,19,7.3,18,0,2025-01-31 21:07:00.029914,2025-01-31 21:07:00.88292,2025-01-31 21:07:00.858192,,1738357620883,,1738357620645
10283,LILAS,3,1996-08-16,1996-09-13,1996-08-23,3,84.81,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,10283,60,27.2,35,0,2025-01-31 21:07:00.029991,2025-01-31 21:07:00.883141,2025-01-31 21:07:00.858192,,1738357620883,,1738357620645
10283,LILAS,3,1996-08-16,1996-09-13,1996-08-23,3,84.81,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,10283,72,27.8,3,0,2025-01-31 21:07:00.030067,2025-01-31 21:07:00.883354,2025-01-31 21:07:00.858192,,1738357620883,,1738357620645
10284,LEHMS,4,1996-08-19,1996-09-16,1996-08-27,1,76.56,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,10284,27,35.1,15,0.25,2025-01-31 21:07:00.030148,2025-01-31 21:07:00.883641,2025-01-31 21:07:00.858192,,1738357620884,,1738357620645
10284,LEHMS,4,1996-08-19,1996-09-16,1996-08-27,1,76.56,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,10284,44,15.5,21,0,2025-01-31 21:07:00.03023,2025-01-31 21:07:00.884069,2025-01-31 21:07:00.858192,,1738357620884,,1738357620645
10284,LEHMS,4,1996-08-19,1996-09-16,1996-08-27,1,76.56,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,10284,60,27.2,20,0.25,2025-01-31 21:07:00.030309,2025-01-31 21:07:00.884328,2025-01-31 21:07:00.858192,,1738357620884,,1738357620645
10284,LEHMS,4,1996-08-19,1996-09-16,1996-08-27,1,76.56,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,10284,67,11.2,5,0.25,2025-01-31 21:07:00.03039,2025-01-31 21:07:00.884599,2025-01-31 21:07:00.858192,,1738357620885,,1738357620645
10285,QUICK,1,1996-08-20,1996-09-17,1996-08-26,2,76.83,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,10285,1,14.4,45,0.2,2025-01-31 21:07:00.030467,2025-01-31 21:07:00.884875,2025-01-31 21:07:00.858192,,1738357620885,,1738357620645
10285,QUICK,1,1996-08-20,1996-09-17,1996-08-26,2,76.83,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,10285,40,14.7,40,0.2,2025-01-31 21:07:00.030562,2025-01-31 21:07:00.885086,2025-01-31 21:07:00.858192,,1738357620885,,1738357620645
10285,QUICK,1,1996-08-20,1996-09-17,1996-08-26,2,76.83,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,10285,53,26.2,36,0.2,2025-01-31 21:07:00.030687,2025-01-31 21:07:00.885295,2025-01-31 21:07:00.858192,,1738357620885,,1738357620645
10286,QUICK,8,1996-08-21,1996-09-18,1996-08-30,3,229.24,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,10286,35,14.4,100,0,2025-01-31 21:07:00.030835,2025-01-31 21:07:00.885506,2025-01-31 21:07:00.858192,,1738357620886,,1738357620645
10286,QUICK,8,1996-08-21,1996-09-18,1996-08-30,3,229.24,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,10286,62,39.4,40,0,2025-01-31 21:07:00.030958,2025-01-31 21:07:00.885777,2025-01-31 21:07:00.858192,,1738357620886,,1738357620645
10287,RICAR,8,1996-08-22,1996-09-19,1996-08-28,3,12.76,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,10287,16,13.9,40,0.15,2025-01-31 21:07:00.031085,2025-01-31 21:07:00.886053,2025-01-31 21:07:00.858192,,1738357620886,,1738357620645
10287,RICAR,8,1996-08-22,1996-09-19,1996-08-28,3,12.76,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,10287,34,11.2,20,0,2025-01-31 21:07:00.031227,2025-01-31 21:07:00.886286,2025-01-31 21:07:00.858192,,1738357620886,,1738357620645
10287,RICAR,8,1996-08-22,1996-09-19,1996-08-28,3,12.76,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,10287,46,9.6,15,0.15,2025-01-31 21:07:00.031448,2025-01-31 21:07:00.886506,2025-01-31 21:07:00.858192,,1738357620887,,1738357620645
10288,REGGC,4,1996-08-23,1996-09-20,1996-09-03,1,7.45,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,10288,54,5.9,10,0.1,2025-01-31 21:07:00.031852,2025-01-31 21:07:00.886715,2025-01-31 21:07:00.858192,,1738357620887,,1738357620645
10288,REGGC,4,1996-08-23,1996-09-20,1996-09-03,1,7.45,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,10288,68,10,3,0.1,2025-01-31 21:07:00.03225,2025-01-31 21:07:00.886926,2025-01-31 21:07:00.858192,,1738357620887,,1738357620645
10289,BSBEV,7,1996-08-26,1996-09-23,1996-08-28,3,22.77,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,10289,3,8,30,0,2025-01-31 21:07:00.032533,2025-01-31 21:07:00.887195,2025-01-31 21:07:00.858192,,1738357620887,,1738357620645
10289,BSBEV,7,1996-08-26,1996-09-23,1996-08-28,3,22.77,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,10289,64,26.6,9,0,2025-01-31 21:07:00.032676,2025-01-31 21:07:00.887407,2025-01-31 21:07:00.858192,,1738357620887,,1738357620645
10290,COMMI,8,1996-08-27,1996-09-24,1996-09-03,1,79.7,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,SP,05432-043,Brazil,10290,29,99,15,0,2025-01-31 21:07:00.032871,2025-01-31 21:07:00.887823,2025-01-31 21:07:00.858192,,1738357620888,,1738357620645
10290,COMMI,8,1996-08-27,1996-09-24,1996-09-03,1,79.7,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,SP,05432-043,Brazil,10290,49,16,15,0,2025-01-31 21:07:00.032961,2025-01-31 21:07:00.888074,2025-01-31 21:07:00.858192,,1738357620888,,1738357620645
10290,COMMI,8,1996-08-27,1996-09-24,1996-09-03,1,79.7,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,SP,05432-043,Brazil,10290,5,17,20,0,2025-01-31 21:07:00.032779,2025-01-31 21:07:00.887612,2025-01-31 21:07:00.858192,,1738357620888,,1738357620645
10290,COMMI,8,1996-08-27,1996-09-24,1996-09-03,1,79.7,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,SP,05432-043,Brazil,10290,77,10.4,10,0,2025-01-31 21:07:00.033087,2025-01-31 21:07:00.888297,2025-01-31 21:07:00.858192,,1738357620888,,1738357620645
10291,QUEDE,6,1996-08-27,1996-09-24,1996-09-04,2,6.4,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,10291,13,4.8,20,0.1,2025-01-31 21:07:00.033194,2025-01-31 21:07:00.888512,2025-01-31 21:07:00.858192,,1738357620889,,1738357620645
10291,QUEDE,6,1996-08-27,1996-09-24,1996-09-04,2,6.4,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,10291,44,15.5,24,0.1,2025-01-31 21:07:00.033286,2025-01-31 21:07:00.888735,2025-01-31 21:07:00.858192,,1738357620889,,1738357620645
10291,QUEDE,6,1996-08-27,1996-09-24,1996-09-04,2,6.4,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,10291,51,42.4,2,0.1,2025-01-31 21:07:00.033411,2025-01-31 21:07:00.888947,2025-01-31 21:07:00.858192,,1738357620889,,1738357620645
10292,TRADH,1,1996-08-28,1996-09-25,1996-09-02,2,1.35,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,10292,20,64.8,20,0,2025-01-31 21:07:00.033518,2025-01-31 21:07:00.889226,2025-01-31 21:07:00.858192,,1738357620889,,1738357620645
10293,TORTU,1,1996-08-29,1996-09-26,1996-09-11,3,21.18,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,10293,18,50,12,0,2025-01-31 21:07:00.033653,2025-01-31 21:07:00.889448,2025-01-31 21:07:00.858192,,1738357620889,,1738357620645
10293,TORTU,1,1996-08-29,1996-09-26,1996-09-11,3,21.18,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,10293,24,3.6,10,0,2025-01-31 21:07:00.033858,2025-01-31 21:07:00.889664,2025-01-31 21:07:00.858192,,1738357620890,,1738357620645
10293,TORTU,1,1996-08-29,1996-09-26,1996-09-11,3,21.18,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,10293,63,35.1,5,0,2025-01-31 21:07:00.034101,2025-01-31 21:07:00.889871,2025-01-31 21:07:00.858192,,1738357620890,,1738357620645
10293,TORTU,1,1996-08-29,1996-09-26,1996-09-11,3,21.18,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,10293,75,6.2,6,0,2025-01-31 21:07:00.03429,2025-01-31 21:07:00.890148,2025-01-31 21:07:00.858192,,1738357620890,,1738357620645
10294,RATTC,4,1996-08-30,1996-09-27,1996-09-05,2,147.26,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,10294,1,14.4,18,0,2025-01-31 21:07:00.034399,2025-01-31 21:07:00.890365,2025-01-31 21:07:00.858192,,1738357620890,,1738357620645
10294,RATTC,4,1996-08-30,1996-09-27,1996-09-05,2,147.26,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,10294,17,31.2,15,0,2025-01-31 21:07:00.034504,2025-01-31 21:07:00.890679,2025-01-31 21:07:00.858192,,1738357620891,,1738357620645
10294,RATTC,4,1996-08-30,1996-09-27,1996-09-05,2,147.26,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,10294,43,36.8,15,0,2025-01-31 21:07:00.034594,2025-01-31 21:07:00.890916,2025-01-31 21:07:00.858192,,1738357620891,,1738357620645
10294,RATTC,4,1996-08-30,1996-09-27,1996-09-05,2,147.26,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,10294,60,27.2,21,0,2025-01-31 21:07:00.034658,2025-01-31 21:07:00.891217,2025-01-31 21:07:00.858192,,1738357620891,,1738357620645
10294,RATTC,4,1996-08-30,1996-09-27,1996-09-05,2,147.26,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,10294,75,6.2,6,0,2025-01-31 21:07:00.034725,2025-01-31 21:07:00.891475,2025-01-31 21:07:00.858192,,1738357620891,,1738357620645
10295,VINET,2,1996-09-02,1996-09-30,1996-09-10,2,1.15,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,10295,56,30.4,4,0,2025-01-31 21:07:00.034805,2025-01-31 21:07:00.891704,2025-01-31 21:07:00.858192,,1738357620892,,1738357620645
10296,LILAS,6,1996-09-03,1996-10-01,1996-09-11,1,0.12,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,10296,11,16.8,12,0,2025-01-31 21:07:00.034871,2025-01-31 21:07:00.891914,2025-01-31 21:07:00.858192,,1738357620892,,1738357620645
10296,LILAS,6,1996-09-03,1996-10-01,1996-09-11,1,0.12,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,10296,16,13.9,30,0,2025-01-31 21:07:00.034935,2025-01-31 21:07:00.892184,2025-01-31 21:07:00.858192,,1738357620892,,1738357620645
10296,LILAS,6,1996-09-03,1996-10-01,1996-09-11,1,0.12,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,10296,69,28.8,15,0,2025-01-31 21:07:00.035008,2025-01-31 21:07:00.892399,2025-01-31 21:07:00.858192,,1738357620892,,1738357620645
10297,BLONP,5,1996-09-04,1996-10-16,1996-09-10,2,5.74,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,10297,39,14.4,60,0,2025-01-31 21:07:00.035073,2025-01-31 21:07:00.892603,2025-01-31 21:07:00.858192,,1738357620893,,1738357620645
10297,BLONP,5,1996-09-04,1996-10-16,1996-09-10,2,5.74,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,10297,72,27.8,20,0,2025-01-31 21:07:00.035141,2025-01-31 21:07:00.892814,2025-01-31 21:07:00.858192,,1738357620893,,1738357620645
10298,HUNGO,6,1996-09-05,1996-10-03,1996-09-11,2,168.22,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,10298,2,15.2,40,0,2025-01-31 21:07:00.035202,2025-01-31 21:07:00.893139,2025-01-31 21:07:00.858192,,1738357620893,,1738357620645
10298,HUNGO,6,1996-09-05,1996-10-03,1996-09-11,2,168.22,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,10298,36,15.2,40,0.25,2025-01-31 21:07:00.035262,2025-01-31 21:07:00.893384,2025-01-31 21:07:00.858192,,1738357620893,,1738357620645
10298,HUNGO,6,1996-09-05,1996-10-03,1996-09-11,2,168.22,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,10298,59,44,30,0.25,2025-01-31 21:07:00.03532,2025-01-31 21:07:00.8936,2025-01-31 21:07:00.858192,,1738357620894,,1738357620645
10298,HUNGO,6,1996-09-05,1996-10-03,1996-09-11,2,168.22,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,10298,62,39.4,15,0,2025-01-31 21:07:00.035379,2025-01-31 21:07:00.894114,2025-01-31 21:07:00.858192,,1738357620894,,1738357620645
10299,RICAR,4,1996-09-06,1996-10-04,1996-09-13,2,29.76,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,10299,19,7.3,15,0,2025-01-31 21:07:00.035459,2025-01-31 21:07:00.894372,2025-01-31 21:07:00.858192,,1738357620894,,1738357620645
10299,RICAR,4,1996-09-06,1996-10-04,1996-09-13,2,29.76,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,10299,70,12,20,0,2025-01-31 21:07:00.035571,2025-01-31 21:07:00.894596,2025-01-31 21:07:00.858192,,1738357620895,,1738357620645
10300,MAGAA,2,1996-09-09,1996-10-07,1996-09-18,2,17.68,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,10300,66,13.6,30,0,2025-01-31 21:07:00.035642,2025-01-31 21:07:00.89481,2025-01-31 21:07:00.858192,,1738357620895,,1738357620645
10300,MAGAA,2,1996-09-09,1996-10-07,1996-09-18,2,17.68,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,10300,68,10,20,0,2025-01-31 21:07:00.035733,2025-01-31 21:07:00.895059,2025-01-31 21:07:00.858192,,1738357620895,,1738357620645
10301,WANDK,8,1996-09-09,1996-10-07,1996-09-17,2,45.08,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,10301,40,14.7,10,0,2025-01-31 21:07:00.035828,2025-01-31 21:07:00.895289,2025-01-31 21:07:00.858192,,1738357620895,,1738357620645
10301,WANDK,8,1996-09-09,1996-10-07,1996-09-17,2,45.08,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,10301,56,30.4,20,0,2025-01-31 21:07:00.035932,2025-01-31 21:07:00.895502,2025-01-31 21:07:00.858192,,1738357620896,,1738357620645
10302,SUPRD,4,1996-09-10,1996-10-08,1996-10-09,2,6.27,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,10302,17,31.2,40,0,2025-01-31 21:07:00.036078,2025-01-31 21:07:00.895723,2025-01-31 21:07:00.858192,,1738357620896,,1738357620645
10302,SUPRD,4,1996-09-10,1996-10-08,1996-10-09,2,6.27,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,10302,28,36.4,28,0,2025-01-31 21:07:00.036258,2025-01-31 21:07:00.895936,2025-01-31 21:07:00.858192,,1738357620896,,1738357620645
10302,SUPRD,4,1996-09-10,1996-10-08,1996-10-09,2,6.27,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,10302,43,36.8,12,0,2025-01-31 21:07:00.036355,2025-01-31 21:07:00.896212,2025-01-31 21:07:00.858192,,1738357620896,,1738357620645
10303,GODOS,7,1996-09-11,1996-10-09,1996-09-18,2,107.83,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,10303,40,14.7,40,0.1,2025-01-31 21:07:00.036668,2025-01-31 21:07:00.896424,2025-01-31 21:07:00.858192,,1738357620896,,1738357620645
10303,GODOS,7,1996-09-11,1996-10-09,1996-09-18,2,107.83,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,10303,65,16.8,30,0.1,2025-01-31 21:07:00.036989,2025-01-31 21:07:00.896709,2025-01-31 21:07:00.858192,,1738357620897,,1738357620645
10303,GODOS,7,1996-09-11,1996-10-09,1996-09-18,2,107.83,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,10303,68,10,15,0.1,2025-01-31 21:07:00.037311,2025-01-31 21:07:00.896926,2025-01-31 21:07:00.858192,,1738357620897,,1738357620645
10304,TORTU,1,1996-09-12,1996-10-10,1996-09-17,2,63.79,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,10304,49,16,30,0,2025-01-31 21:07:00.037489,2025-01-31 21:07:00.89717,2025-01-31 21:07:00.858192,,1738357620897,,1738357620645
10304,TORTU,1,1996-09-12,1996-10-10,1996-09-17,2,63.79,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,10304,59,44,10,0,2025-01-31 21:07:00.03768,2025-01-31 21:07:00.897438,2025-01-31 21:07:00.858192,,1738357620897,,1738357620645
10304,TORTU,1,1996-09-12,1996-10-10,1996-09-17,2,63.79,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,10304,71,17.2,2,0,2025-01-31 21:07:00.037827,2025-01-31 21:07:00.897735,2025-01-31 21:07:00.858192,,1738357620898,,1738357620645
10305,OLDWO,8,1996-09-13,1996-10-11,1996-10-09,3,257.62,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,10305,18,50,25,0.1,2025-01-31 21:07:00.03798,2025-01-31 21:07:00.898129,2025-01-31 21:07:00.858192,,1738357620898,,1738357620645
10305,OLDWO,8,1996-09-13,1996-10-11,1996-10-09,3,257.62,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,10305,29,99,25,0.1,2025-01-31 21:07:00.038135,2025-01-31 21:07:00.898495,2025-01-31 21:07:00.858192,,1738357620899,,1738357620645
10305,OLDWO,8,1996-09-13,1996-10-11,1996-10-09,3,257.62,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,10305,39,14.4,30,0.1,2025-01-31 21:07:00.038275,2025-01-31 21:07:00.898796,2025-01-31 21:07:00.858192,,1738357620899,,1738357620645
10306,ROMEY,1,1996-09-16,1996-10-14,1996-09-23,3,7.56,Romero y tomillo,"Gran Vía, 1",Madrid,,28001,Spain,10306,30,20.7,10,0,2025-01-31 21:07:00.038412,2025-01-31 21:07:00.899026,2025-01-31 21:07:00.858192,,1738357620899,,1738357620645
10306,ROMEY,1,1996-09-16,1996-10-14,1996-09-23,3,7.56,Romero y tomillo,"Gran Vía, 1",Madrid,,28001,Spain,10306,53,26.2,10,0,2025-01-31 21:07:00.038488,2025-01-31 21:07:00.899262,2025-01-31 21:07:00.858192,,1738357620899,,1738357620645
10306,ROMEY,1,1996-09-16,1996-10-14,1996-09-23,3,7.56,Romero y tomillo,"Gran Vía, 1",Madrid,,28001,Spain,10306,54,5.9,5,0,2025-01-31 21:07:00.038553,2025-01-31 21:07:00.899484,2025-01-31 21:07:00.858192,,1738357620899,,1738357620645
10307,LONEP,2,1996-09-17,1996-10-15,1996-09-25,2,0.56,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,10307,62,39.4,10,0,2025-01-31 21:07:00.038638,2025-01-31 21:07:00.899751,2025-01-31 21:07:00.858192,,1738357620900,,1738357620645
10307,LONEP,2,1996-09-17,1996-10-15,1996-09-25,2,0.56,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,10307,68,10,3,0,2025-01-31 21:07:00.038707,2025-01-31 21:07:00.899988,2025-01-31 21:07:00.858192,,1738357620900,,1738357620645
10308,ANATR,7,1996-09-18,1996-10-16,1996-09-24,3,1.61,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,05021,Mexico,10308,69,28.8,1,0,2025-01-31 21:07:00.038776,2025-01-31 21:07:00.900201,2025-01-31 21:07:00.858192,,1738357620900,,1738357620645
10308,ANATR,7,1996-09-18,1996-10-16,1996-09-24,3,1.61,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,05021,Mexico,10308,70,12,5,0,2025-01-31 21:07:00.038881,2025-01-31 21:07:00.900422,2025-01-31 21:07:00.858192,,1738357620900,,1738357620645
10309,HUNGO,3,1996-09-19,1996-10-17,1996-10-23,1,47.3,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,10309,4,17.6,20,0,2025-01-31 21:07:00.038948,2025-01-31 21:07:00.900718,2025-01-31 21:07:00.858192,,1738357620901,,1738357620645
10309,HUNGO,3,1996-09-19,1996-10-17,1996-10-23,1,47.3,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,10309,42,11.2,2,0,2025-01-31 21:07:00.039098,2025-01-31 21:07:00.901166,2025-01-31 21:07:00.858192,,1738357620901,,1738357620645
10309,HUNGO,3,1996-09-19,1996-10-17,1996-10-23,1,47.3,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,10309,43,36.8,20,0,2025-01-31 21:07:00.039184,2025-01-31 21:07:00.901531,2025-01-31 21:07:00.858192,,1738357620902,,1738357620645
10309,HUNGO,3,1996-09-19,1996-10-17,1996-10-23,1,47.3,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,10309,6,20,30,0,2025-01-31 21:07:00.039014,2025-01-31 21:07:00.900943,2025-01-31 21:07:00.858192,,1738357620901,,1738357620645
10309,HUNGO,3,1996-09-19,1996-10-17,1996-10-23,1,47.3,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,10309,71,17.2,3,0,2025-01-31 21:07:00.03925,2025-01-31 21:07:00.901801,2025-01-31 21:07:00.858192,,1738357620902,,1738357620645
10310,THEBI,8,1996-09-20,1996-10-18,1996-09-27,2,17.52,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA,10310,16,13.9,10,0,2025-01-31 21:07:00.03933,2025-01-31 21:07:00.902015,2025-01-31 21:07:00.858192,,1738357620902,,1738357620645
10310,THEBI,8,1996-09-20,1996-10-18,1996-09-27,2,17.52,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA,10310,62,39.4,5,0,2025-01-31 21:07:00.039412,2025-01-31 21:07:00.902311,2025-01-31 21:07:00.858192,,1738357620902,,1738357620645
10311,DUMON,1,1996-09-20,1996-10-04,1996-09-26,3,24.69,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France,10311,42,11.2,6,0,2025-01-31 21:07:00.03956,2025-01-31 21:07:00.902533,2025-01-31 21:07:00.858192,,1738357620903,,1738357620645
10311,DUMON,1,1996-09-20,1996-10-04,1996-09-26,3,24.69,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France,10311,69,28.8,7,0,2025-01-31 21:07:00.041092,2025-01-31 21:07:00.902796,2025-01-31 21:07:00.858192,,1738357620903,,1738357620645
10312,WANDK,2,1996-09-23,1996-10-21,1996-10-03,2,40.26,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,10312,28,36.4,4,0,2025-01-31 21:07:00.041836,2025-01-31 21:07:00.903014,2025-01-31 21:07:00.858192,,1738357620903,,1738357620645
10312,WANDK,2,1996-09-23,1996-10-21,1996-10-03,2,40.26,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,10312,43,36.8,24,0,2025-01-31 21:07:00.042192,2025-01-31 21:07:00.903225,2025-01-31 21:07:00.858192,,1738357620903,,1738357620645
10312,WANDK,2,1996-09-23,1996-10-21,1996-10-03,2,40.26,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,10312,53,26.2,20,0,2025-01-31 21:07:00.042487,2025-01-31 21:07:00.90343,2025-01-31 21:07:00.858192,,1738357620903,,1738357620645
10312,WANDK,2,1996-09-23,1996-10-21,1996-10-03,2,40.26,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,10312,75,6.2,10,0,2025-01-31 21:07:00.042675,2025-01-31 21:07:00.903784,2025-01-31 21:07:00.858192,,1738357620904,,1738357620645
10313,QUICK,2,1996-09-24,1996-10-22,1996-10-04,2,1.96,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,10313,36,15.2,12,0,2025-01-31 21:07:00.042807,2025-01-31 21:07:00.904039,2025-01-31 21:07:00.858192,,1738357620904,,1738357620645
10314,RATTC,1,1996-09-25,1996-10-23,1996-10-04,2,74.16,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,10314,32,25.6,40,0.1,2025-01-31 21:07:00.042922,2025-01-31 21:07:00.904404,2025-01-31 21:07:00.858192,,1738357620904,,1738357620645
10314,RATTC,1,1996-09-25,1996-10-23,1996-10-04,2,74.16,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,10314,58,10.6,30,0.1,2025-01-31 21:07:00.043034,2025-01-31 21:07:00.904701,2025-01-31 21:07:00.858192,,1738357620905,,1738357620645
